primary_source_concept_id,primary_source,secondary_source_concept_id,secondary_source,current_source_question_concept_id,source_question_text,grid_source_question_name,question_concept_id,current_question_text,question_type,response_concept_id,current_format_value
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,155987172,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,155987172,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,155987172,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,155987172,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,155987172,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,388690303,2= Private well or spring
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,519767819,"1= A rural water system, community well, or spring serving at least 25 people or 15 households"
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,807835037,55=Other |__|
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]?,,901693169,0 = A public or municipal water supply
129084651,Survey,716117817,Where You Live and Work,211740798,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? - SOURCE,,325825550,Address 8- What [is/was] the source of water to [insert address from HOMEADD1 - HOMEADD3/ current address/the 2nd address you provided/etc.]? Please describe [text box],,,
129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,348049244,4-Previous State/Province - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,445867902,4-Previous City - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,600319581,4-Previous Country - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,212343294,Address 5-Please provide the following information: - SOURCE,,684217044,4-Previous Zip code - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,216096388,Season Address 9-Please provide the following information: - SOURCE,,181005197,9-Seasonal State/Province - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,216096388,Season Address 9-Please provide the following information: - SOURCE,,450433102,9-Seasonal City - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,216096388,Season Address 9-Please provide the following information: - SOURCE,,589689090,9-Seasonal Country - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,216096388,Season Address 9-Please provide the following information: - SOURCE,,652606926,Season Address 9-Please provide the following information:,,178420302,77 = Unavailable/Unknown
129084651,Survey,716117817,Where You Live and Work,216096388,Season Address 9-Please provide the following information: - SOURCE,,855530921,9-Seasonal Zip code - Follow-up,,,
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,214274185,"Walking- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,127455035,4= 2 hours or more
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,214274185,"Walking- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,248303092,1 = 16 to 30 minutes
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,214274185,"Walking- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,428999623,0 = 15 minutes or less
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,214274185,"Walking- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,638092100,4 = 1 hour
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,214274185,"Walking- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,998679771,2 = 31 to 59 minutes
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,291458877,"Motorcycle- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,127455035,4= 2 hours or more
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,291458877,"Motorcycle- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,248303092,1 = 16 to 30 minutes
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,291458877,"Motorcycle- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,428999623,0 = 15 minutes or less
129084651,Survey,716117817,Where You Live and Work,219317801,"Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,291458877,"Motorcycle- Thinking about the one-way trip from [insert address from CURSCH1 - CURSCH3/this address] to your home on a usual day, about how much time do you usually spend in each type of transportation?",,638092100,4 = 1 hour
